idiom,sentence
all hell broke loose,i
all hell broke loose,i
all hell broke loose,i
off the hook,i
off the hook,i
off the hook,i
against the grain,i
against the grain,i
play with fire,i
play with fire,l
play with fire,i
make a killing,i
make a killing,i
make a killing,i
carry the can,i
carry the can,i
carry the can,i
in the doghouse,i
in the doghouse,i
in the doghouse,i
behind the scenes,i
behind the scenes,i
behind the scenes,i
go to the wall,i
go to the wall,i
go to the wall,i
see the light of day,i
see the light of day,i
under the weather,i
under the weather,i
under the weather,i
jump through hoops,i
jump through hoops,i
jump through hoops,i
on the horn,i
on the horn,i
to the bone,i
to the bone,i
push the envelope,i
push the envelope,i
look on the bright side,i
look on the bright side,i
up to here,i
up to here,i
up to here,i
night and day,i
night and day,i
head for the hills,i
head for the hills,i
head for the hills,i
pass the buck,i
pass the buck,i
rise from the ashes,i
rise from the ashes,i
rise from the ashes,i
meat and potatoes,i
meat and potatoes,i
meat and potatoes,i
in bed with,i
in bed with,i
in bed with,i
in the pink,i
in the pink,i
in the pink,i
go to town,i
go to town,i
go to town,i
heart of gold,i
heart of gold,i
heart of gold,i
par for the course,i
par for the course,i
par for the course,i
out of line,i
out of line,i
out of line,i
stay the course,i
stay the course,i
stay the course,i
smoke and mirrors,i
smoke and mirrors,i
get to the bottom of,i
get to the bottom of,i
get to the bottom of,i
by the book,i
by the book,i
in your face,i
in your face,i
in your face,i
in the black,i
in the black,i
in the black,i
hit the nail on the head,i
hit the nail on the head,i
in the driving seat,i
in the driving seat,i
in the driving seat,i
join the club,i
join the club,i
join the club,i
walk the plank,i
walk the plank,i
eat humble pie,i
eat humble pie,i
eat humble pie,i
up the river,i
up the river,i
up the river,i
circle the wagons,i
look the part,i
look the part,i
look the part,i
moment of truth,i
all bets are off,i
all bets are off,i
knock someone's socks off,i
on the side of the angels,i
on the side of the angels,i
on the side of the angels,i
jump on the bandwagon,i
jump on the bandwagon,i
jump on the bandwagon,i
turn the other cheek,i
raise the roof,i
raise the roof,i
raise the roof,i
do the right thing,i
do the right thing,i
do the right thing,i
on the square,i
on the square,i
on the square,i
pick up the pieces,i
pick up the pieces,i
pick up the pieces,i
touch and go,i
off and running,i
off and running,i
off and running,i
horses for courses,i
horses for courses,i
horses for courses,i
wipe the slate clean,i
wipe the slate clean,i
wipe the slate clean,i
hit the jackpot,i
hit the jackpot,i
hit the jackpot,i
round the bend,i
round the bend,i
round the bend,i
go for the jugular,i
go for the jugular,i
go for the jugular,i
nip and tuck,i
nip and tuck,i
nip and tuck,i
throw the baby out with the bathwater,i
throw the baby out with the bathwater,i
out of order,i
out of order,i
out of order,i
muddy the waters,i
muddy the waters,i
muddy the waters,i
move the goalposts,i
move the goalposts,i
move the goalposts,i
hair of the dog,i
hair of the dog,i
hair of the dog,i
have someone's number,i
neither here nor there,i
neither here nor there,i
neither here nor there,i
out of the woods,i
out of the woods,i
out of the woods,i
sit on the fence,i
sit on the fence,i
sit on the fence,i
keep the peace,i
keep the peace,i
six feet under,i
six feet under,i
six feet under,i
dead and buried,i
dead and buried,i
dead and buried,i
down in the dumps,i
down in the dumps,i
down in the dumps,i
know the score,i
know the score,i
know the score,i
oil and water,i
oil and water,i
oil and water,i
add fuel to the fire,i
add fuel to the fire,i
add fuel to the fire,i
power behind the throne,i
power behind the throne,i
power behind the throne,i
blood and guts,i
blood and guts,i
blood and guts,i
strike while the iron is hot,i
strike while the iron is hot,i
on the hop,i
on the hop,i
on the hop,i
all over the map,i
all over the map,i
all over the map,i
let the cat out of the bag,i
let the cat out of the bag,i
let the cat out of the bag,i
blaze a trail,i
blaze a trail,i
blaze a trail,i
on the bounce,i
on the bounce,i
on the bounce,i
at a canter,i
at a canter,i
at a canter,i
out to lunch,i
out to lunch,i
out to lunch,i
twist someone's arm,i
twist someone's arm,i
twist someone's arm,i
swings and roundabouts,i
swings and roundabouts,i
swings and roundabouts,i
on the ball,i
on the ball,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
rob Peter to pay Paul,i
ring a bell,i
ring a bell,i
ring a bell,i
to die for,i
to die for,i
to die for,i
everything but the kitchen sink,i
spend a penny,i
spend a penny,i
spend a penny,i
in black and white,i
in black and white,i
in black and white,i
doom and gloom,i
doom and gloom,i
doom and gloom,i
keep tabs on,i
keep tabs on,i
keep tabs on,i
get the picture,i
get the picture,i
get the picture,i
look the other way,i
look the other way,i
look the other way,i
burst someone's bubble,i
burst someone's bubble,i
burst someone's bubble,i
fall in line,i
fall in line,i
fall in line,i
water under the bridge,i
water under the bridge,i
water under the bridge,i
keep a lid on,i
keep a lid on,i
keep a lid on,i
down the drain,i
down the drain,i
down the drain,i
make the cut,i
make the cut,i
make the cut,i
free and easy,i
free and easy,i
free and easy,i
with a vengeance,i
cut both ways,i
cut both ways,i
cut both ways,i
sing the praises of,i
sing the praises of,i
sing the praises of,i
hold the line,i
pull the plug,i
pull the plug,i
pull the plug,i
make a move,i
make a move,i
make a move,i
make a meal of,i
make a meal of,i
make a meal of,i
the icing on the cake,i
the icing on the cake,i
the icing on the cake,i
in the red,i
in the red,i
in the red,i
feel the pinch,i
feel the pinch,i
feel the pinch,i
under the microscope,i
under the microscope,i
under the microscope,i
pay the piper,i
pay the piper,i
pay the piper,i
on the trot,i
on the trot,i
on the trot,i
peaches and cream,i
peaches and cream,i
toe the line,i
toe the line,i
grasp the nettle,i
grasp the nettle,i
grasp the nettle,i
high and mighty,i
high and mighty,i
high and mighty,i
in the hole,i
in the hole,i
in the hole,i
take the fall,i
take the fall,i
take the fall,i
in the offing,i
in the offing,i
in the offing,i
ride roughshod over,i
ride roughshod over,i
ride roughshod over,i
crash and burn,i
crash and burn,i
crash and burn,i
dyed in the wool,i
dyed in the wool,i
dyed in the wool,i
fight fire with fire,i
fight fire with fire,i
fight fire with fire,i
all over the place,i
all over the place,i
all over the place,i
grind to a halt,i
grind to a halt,i
grind to a halt,i
in a nutshell,i
in a nutshell,i
rise and shine,i
take a back seat,i
take a bath,i
take a bath,i
take a bath,i
bury the hatchet,i
bury the hatchet,i
in the soup,i
in the soup,i
in the soup,i
grease the wheels,i
grease the wheels,i
grease the wheels,i
apples and oranges,i
apples and oranges,i
follow in someone's footsteps,i
follow in someone's footsteps,i
follow in someone's footsteps,i
under the wire,i
under the wire,i
under the wire,i
out of the blue,i
out of the blue,i
out of the blue,i
over the moon,i
over the moon,i
throw down the gauntlet,i
throw down the gauntlet,i
take the bull by the horns,i
take the bull by the horns,i
take the bull by the horns,i
over the top,i
over the top,i
over the top,i
sweetness and light,i
sweetness and light,i
behind someone's back,i
behind someone's back,i
on the ropes,i
take the cake,i
dig up dirt,i
dig up dirt,i
dig up dirt,i
left and right,i
dead in the water,i
dead in the water,i
dead in the water,i
take no prisoners,i
run out of steam,i
take a hike,i
take a hike,i
take a hike,i
go the extra mile,i
under a cloud,i
under a cloud,i
under a cloud,i
in someone's pocket,i
in someone's pocket,i
in someone's pocket,i
on the shelf,i
on the shelf,i
on the shelf,i
pound the pavement,i
cut and thrust,i
cut and thrust,i
song and dance,i
song and dance,i
song and dance,i
turn the tables,i
turn the tables,i
over the hill,i
over the hill,i
over the hill,i
out of the loop,i
drop the ball,i
the buck stops here,i
the buck stops here,i
the buck stops here,i
on the rocks,i
on the rocks,i
on the rocks,i
break someone's heart,i
break someone's heart,i
break someone's heart,i
steal someone's thunder,i
slap on the wrist,i
slap on the wrist,i
on the make,i
on the make,i
on the make,i
things that go bump in the night,i
push the boat out,i
push the boat out,i
push the boat out,i
smell a rat,i
smell a rat,i
smell a rat,i
shoot the messenger,i
shoot the messenger,i
shoot the messenger,i
wake up and smell the coffee,i
fun and games,i
fun and games,i
fun and games,i
cast the first stone,i
cast the first stone,i
kick the bucket,i
kick the bucket,i
kick the bucket,i
fly a kite,i
fly a kite,i
fly a kite,i
in the clear,i
in the clear,i
have a few,i
have a few,i
have a few,i
to the hilt,i
to the hilt,i
to the hilt,i
open the floodgates,i
open the floodgates,i
open the floodgates,i
throw the book at,i
throw the book at,i
throw the book at,i
when the chips are down,i
when the chips are down,i
between a rock and a hard place,i
between a rock and a hard place,i
put down roots,i
put down roots,i
in your dreams,i
in your dreams,i
short and sweet,i
cut and dried,i
cut and dried,i
cut and dried,i
six of the best,i
six of the best,i
six of the best,i
behind closed doors,i
behind closed doors,i
behind closed doors,i
clear the decks,i
clear the decks,i
clear the decks,i
on the game,i
on the game,i
on the game,i
with open arms,i
with open arms,i
flash in the pan,i
flash in the pan,i
flash in the pan,i
rough around the edges,i
rough around the edges,i
fly off the handle,i
fly off the handle,i
see the light,i
see the light,i
see the light,i
pour cold water on,i
pour cold water on,i
pour cold water on,i
fire in the belly,i
get a grip,i
get a grip,i
get a grip,i
in the loop,i
in the loop,i
in the loop,i
fly in the face of,i
fly in the face of,i
get the boot,i
get the boot,i
on and off,i
on and off,i
on and off,i
cook the books,i
cook the books,i
cook the books,i
on the same page,i
on the same page,i
run a mile,i
run a mile,i
run a mile,i
on thin ice,i
on thin ice,i
close to home,i
close to home,i
close to home,i
in the bag,i
in the bag,i
in the raw,i
in the raw,i
cut the mustard,i
force someone's hand,i
force someone's hand,i
in the final analysis,i
in the final analysis,i
in the final analysis,i
up in the air,i
up in the air,i
fall from grace,i
fall from grace,i
fall from grace,i
full of beans,i
full of beans,i
full of beans,i
press the panic button,i
press the panic button,i
press the panic button,i
have a heart,i
have a heart,i
have a heart,i
on the fly,i
on the fly,i
get stuck in,i
get stuck in,i
get stuck in,i
out of the box,i
out of the box,i
out of the box,i
on the warpath,i
on the warpath,i
on the warpath,i
take a dive,i
take a dive,i
take a dive,i
scratch the surface,i
scratch the surface,i
scratch the surface,i
hammer and tongs,i
hammer and tongs,i
hammer and tongs,i
make a clean break,i
make a clean break,i
make a clean break,i
at sixes and sevens,i
nuts and bolts,i
nuts and bolts,i
nuts and bolts,i
the ball is in someone's court,i
the ball is in someone's court,i
get a life,i
get a life,i
get a life,i
on the nose,i
on the nose,i
on the nose,i
on a shoestring,i
in the driver's seat,i
in the driver's seat,i
wet behind the ears,i
wet behind the ears,i
wet behind the ears,i
up a tree,i
up a tree,i
up a tree,i
pick someone's brain,i
fill someone's shoes,i
save someone's skin,i
save someone's skin,i
walk all over,i
walk all over,i
walk all over,i
hot and heavy,i
hot and heavy,i
hot and heavy,i
strike a chord,i
strike a chord,i
strike a chord,i
batten down the hatches,i
batten down the hatches,i
batten down the hatches,i
cap in hand,i
cap in hand,i
cap in hand,i
kicking and screaming,i
kicking and screaming,i
kicking and screaming,i
sick and tired,i
sick and tired,i
on the cards,i
on the cards,i
face the music,i
face the music,i
come in from the cold,i
come in from the cold,i
come in from the cold,i
head over heels,i
head over heels,i
head over heels,i
reach for the stars,i
for a song,i
for a song,i
for a song,i
down the tubes,i
down the tubes,i
down the tubes,i
no strings attached,i
no strings attached,i
no strings attached,i
spit it out,i
spit it out,i
spit it out,i
don't hold your breath,i
don't hold your breath,i
don't hold your breath,i
stand up and be counted,i
stand up and be counted,i
far and away,i
far and away,i
far and away,i
sink or swim,i
sink or swim,i
sink or swim,i
hit the bottle,i
hit the bottle,i
hit the bottle,i
turn over a new leaf,i
turn over a new leaf,i
put the boot in,i
put the boot in,i
make a splash,i
make a splash,i
draw a line in the sand,i
push someone's buttons,i
push someone's buttons,i
separate the wheat from the chaff,i
separate the wheat from the chaff,i
get to grips with,i
get under someone's skin,i
get under someone's skin,i
get under someone's skin,i
up to speed,i
up to speed,i
go with the flow,i
go with the flow,i
rule the roost,i
rule the roost,i
rule the roost,i
in the fast lane,i
in the fast lane,i
in the fast lane,i
break the back of,i
break the back of,i
break the back of,i
put words in someone's mouth,i
put words in someone's mouth,i
put words in someone's mouth,i
shut the door on,i
shut the door on,i
shut the door on,i
kiss of death,i
kiss of death,i
kiss of death,i
on the skids,i
on the skids,i
on the skids,i
light at the end of the tunnel,i
light at the end of the tunnel,i
light at the end of the tunnel,i
on a roll,i
on a roll,i
rock the boat,i
rock the boat,i
below the belt,i
below the belt,i
below the belt,i
see eye to eye,i
see eye to eye,i
get it up,i
get it up,i
get it up,i
get away with murder,i
get away with murder,i
get away with murder,i
one of those things,i
one of those things,i
joined at the hip,i
joined at the hip,i
have a ball,i
have a ball,i
under the sun,i
under the sun,i
under the sun,i
on the wagon,i
on the wagon,i
on the wagon,i
call a spade a spade,i
call a spade a spade,i
call a spade a spade,i
spill the beans,i
spill the beans,i
on the button,i
on the button,i
on the button,i
black and blue,i
black and blue,i
black and blue,i
put the cart before the horse,i
bells and whistles,i
bells and whistles,i
in cold blood,i
in cold blood,i
carrot and stick,i
carrot and stick,i
down the road,i
down the road,i
down the road,i
heads will roll,i
heads will roll,i
at the end of the day,i
at the end of the day,i
at the end of the day,i
heart and soul,i
heart and soul,i
heart and soul,i
pack a punch,i
pack a punch,i
pack a punch,i
eat someone alive,i
eat someone alive,i
eat someone alive,i
tie the knot,i
tie the knot,i
tie the knot,i
step on it,i
step on it,i
out of the picture,i
out of the picture,i
break the ice,i
break the ice,i
break the ice,i
pop the question,i
pop the question,i
pop the question,i
full speed ahead,i
full speed ahead,i
full speed ahead,i
point the finger,i
point the finger,i
sign on the dotted line,i
sign on the dotted line,i
sign on the dotted line,i
up the ante,i
up the ante,i
up the ante,i
bring home the bacon,i
bring home the bacon,i
bring home the bacon,i
with a view to,i
with a view to,i
with a view to,i
move heaven and earth,i
move heaven and earth,i
move heaven and earth,i
across the board,i
across the board,i
tip the scales,i
tip the scales,i
face to face,i
face to face,i
face to face,i
hold someone's hand,i
hold someone's hand,i
hold someone's hand,i
cut from the same cloth,i
cut from the same cloth,i
cut from the same cloth,i
licence to print money,i
licence to print money,i
licence to print money,i
on the mend,i
on the mend,i
on the mend,i
go all the way,i
go all the way,i
go all the way,i
come with the territory,i
come with the territory,i
the bee's knees,i
the bee's knees,i
the bee's knees,i
on the back of,i
on the back of,i
on the back of,i
get a rise out of,i
get off the ground,i
get off the ground,i
get off the ground,i
under the table,i
under the table,i
under the table,i
do someone proud,i
do someone proud,i
do someone proud,i
down to the wire,i
down to the wire,i
down to the wire,i
go the distance,i
go the distance,i
go the distance,i
fast and furious,i
fast and furious,i
fast and furious,i
watch this space,i
watch this space,i
set the wheels in motion,i
set the wheels in motion,i
set the wheels in motion,i
to the tune of,i
to the tune of,i
to the tune of,i
on the back burner,i
on the back burner,i
on the back burner,i
turn the screw,i
turn the screw,i
turn the screw,i
glass ceiling,i
glass ceiling,i
glass ceiling,i
grass root,i
grass root,i
grass root,i
head hunter,i
head hunter,i
head hunter,i
heavy cross,i
heavy cross,i
heavy cross,i
banana republic,i
banana republic,i
banana republic,i
crocodile tear,i
crocodile tear,i
crocodile tear,i
eager beaver,i
eager beaver,i
cutting edge,i
cutting edge,i
cutting edge,i
melting pot,i
melting pot,i
melting pot,i
hot potato,i
hot potato,i
hot potato,i
monkey business,i
monkey business,i
monkey business,i
big cheese,i
big cheese,i
big cheese,i
nest egg,i
nest egg,i
big picture,i
big picture,i
big picture,i
night owl,i
night owl,i
night owl,i
fashion plate,i
fashion plate,i
fashion plate,i
big wig,i
big wig,i
big wig,i
flower child,i
flower child,i
flower child,i
panda car,i
black box,i
black box,i
black box,i
flea market,i
flea market,i
flea market,i
goose egg,i
blind alley,i
blind alley,i
blind alley,i
low profile,i
low profile,i
low profile,i
blue blood,i
blue blood,i
blue blood,i
grandfather clock,i
grandfather clock,i
grandfather clock,i
guinea pig,i
guinea pig,i
guinea pig,i
graveyard shift,i
graveyard shift,i
gravy train,i
gravy train,i
gravy train,i
rat run,i
rock bottom,i
rock bottom,i
rock bottom,i
pipe dream,i
pipe dream,i
pipe dream,i
rocket science,i
rocket science,i
rocket science,i
poison pill,i
poison pill,i
poison pill,i
shrinking violet,i
shrinking violet,i
shrinking violet,i
silver bullet,i
silver bullet,i
silver bullet,i
damp squib,i
dark horse,i
dark horse,i
dark horse,i
ivory tower,i
ivory tower,i
ivory tower,i
kangaroo court,i
kangaroo court,i
kangaroo court,i
sitting duck,i
double cross,i
double cross,i
double cross,i
smoking gun,i
smoking gun,i
double dutch,i
double dutch,i
double dutch,i
snake oil,i
snake oil,i
snake oil,i
smoke screen,i
smoke screen,i
smoke screen,i
swan song,i
swan song,i
swan song,i
old flame,i
old flame,i
old flame,i
zebra crossing,i
zebra crossing,i
zebra crossing,i
silver lining,i
top dog,i
bad hat,i
bad hat,i
bad hat,i
acid test,i
acid test,i
acid test,i
big fish,i
agony aunt,i
brass ring,i
brass ring,i
brass ring,i
busy bee,i
closed book,i
closed book,i
closed book,i
